Robot ID,Task Type,Action Start Time,Action End Time,Action Duration (ms),Comm Type,Packet Size (bytes),Latency (ms),Throughput (Mbps),Packet Loss (%),Jitter (ms),SNR (dB),Bandwidth Allocation (Mbps),AI Decision Time (ms),Model Accuracy (%),Error Rate (%),Environment Type,Robot Type,Task Complexity,Interaction Density
R19,Collaboration,2025-01-04 15:49:00,2025-01-04 15:49:11,11000.0,Robot-to-Network,993,75.9709456065273,329.2275232098741,0.6484046212853578,2.812171621472183,24.969058974358042,482.5187294965974,62,91.51568127540025,3.7155387518669993,Warehouse,Industrial Robot,Medium,9
R28,Collaboration,2025-01-06 05:08:00,2025-01-06 05:08:44,44000.0,Robot-to-Robot,810,99.69435358215453,532.7192286255159,0.6154190162088307,4.077983267080352,29.316714437109297,453.6509979343514,85,96.36425793735263,4.00453612843829,Healthcare Facility,Autonomous Vehicle,Medium,1
R52,Collaboration,2025-01-03 18:36:00,2025-01-03 18:36:40,40000.0,Robot-to-Network,788,94.12823581359073,858.7166081603085,0.9730246175617112,4.26322221563136,22.15041497507698,224.4335081797064,57,91.96742259162794,2.7373155523097594,Warehouse,Autonomous Vehicle,Complex,1
R49,Navigation,2025-01-01 09:16:00,2025-01-01 09:16:48,48000.0,Robot-to-Human,1327,90.82666662884037,409.2516671841373,0.479255956207836,4.911321425816336,25.517565655033337,108.99821313047595,87,93.57809786087286,0.7208400542487886,Factory Floor,Service Robot,Simple,5
R37,Inspection,2025-01-04 16:13:00,2025-01-04 16:13:48,48000.0,Robot-to-Human,833,32.62568605673844,550.5231856369437,1.0937122175379568,4.802945999985073,25.31523811732187,213.12246547704376,87,90.1423044427308,4.173680151026006,Factory Floor,Service Robot,Simple,5
R26,Object Manipulation,2025-01-07 04:20:00,2025-01-07 04:20:35,35000.0,Robot-to-Robot,626,49.61735411280846,605.0166240740839,0.5013643866637258,2.6913115942914754,24.451762158373747,284.6179932532037,79,91.53161871110082,2.910538469134471,Warehouse,Autonomous Vehicle,Complex,9
R99,Inspection,2025-01-01 11:57:00,2025-01-01 11:57:46,46000.0,Robot-to-Network,783,56.232062282217385,913.1790996550128,1.945834729849183,3.127649150131833,28.30017528969581,459.08682548059573,49,97.34717940010583,4.660944046725776,Warehouse,Industrial Robot,Simple,7
R98,Inspection,2025-01-03 13:05:00,2025-01-03 13:05:48,48000.0,Robot-to-Robot,1703,78.98758118465965,633.4543525015126,0.4788208103800229,1.1019202648890785,25.66865973977847,180.36334141543472,66,94.73838743512967,1.0325664520227544,Warehouse,Industrial Robot,Complex,6
R99,Collaboration,2025-01-05 13:07:00,2025-01-05 13:07:47,47000.0,Robot-to-Network,1971,75.40485541727838,658.3687888916618,1.5292443764506058,2.957098098559813,28.204200623690852,482.5846680102101,63,90.88064303067533,0.730792563486804,Warehouse,Autonomous Vehicle,Simple,8
R40,Object Manipulation,2025-01-04 14:36:00,2025-01-04 14:36:47,47000.0,Robot-to-Robot,775,42.01870833530709,478.23732914025277,0.9394343742127529,1.1477862675728567,28.60026467960591,492.39823519622973,43,90.74578968154675,1.1286188577211549,Factory Floor,Autonomous Vehicle,Medium,3
R80,Inspection,2025-01-02 09:39:00,2025-01-02 09:39:51,51000.0,Robot-to-Network,761,81.57850285168836,767.9800825443485,0.07583787696547639,1.0527507278544017,20.712328833567824,290.1534900017466,49,98.2874166235707,0.9508480067659192,Factory Floor,Service Robot,Medium,1
R38,Object Manipulation,2025-01-06 21:22:00,2025-01-06 21:22:10,10000.0,Robot-to-Network,1997,40.89395949605599,317.9636768124859,0.3054068958380167,3.224627745186706,29.37832050695058,158.52110197956836,68,93.34441871523094,4.0277145088993125,Healthcare Facility,Service Robot,Complex,6
R77,Navigation,2025-01-02 12:23:00,2025-01-02 12:23:33,33000.0,Robot-to-Network,1389,61.95032355897684,975.1079303455689,1.8571222756228474,4.590355912606844,27.631274118305225,403.43808288866956,42,96.90034682737303,0.4761515677213213,Factory Floor,Service Robot,Complex,4
R87,Collaboration,2025-01-03 16:39:00,2025-01-03 16:39:31,31000.0,Robot-to-Human,950,70.51176606217001,648.6841983188433,1.6405701697186281,4.859760943173413,24.84329609543363,239.4421492679154,98,93.9301412751522,4.0586908692527635,Factory Floor,Industrial Robot,Simple,6
R54,Object Manipulation,2025-01-03 00:56:00,2025-01-03 00:56:47,47000.0,Robot-to-Network,1877,90.9477682477085,343.2692763793484,0.2882972871655167,3.9357605895454912,28.19948314242648,231.99301423621102,89,91.11512891290884,3.228922987678129,Factory Floor,Industrial Robot,Complex,2
R22,Navigation,2025-01-05 15:31:00,2025-01-05 15:31:06,6000.0,Robot-to-Human,2001,74.19254249302745,691.4193122444882,0.1021021538808995,3.989707953035468,22.29884846425861,140.06134133382386,51,94.72741711882813,4.584682137688871,Healthcare Facility,Autonomous Vehicle,Medium,2
R16,Navigation,2025-01-05 21:25:00,2025-01-05 21:25:26,26000.0,Robot-to-Robot,1593,96.83906076196085,659.7875176653853,0.30541895403239305,2.767483467894071,28.19411059799409,490.4837862746607,71,90.89404923257086,2.3317226546378778,Healthcare Facility,Service Robot,Simple,9
R28,Navigation,2025-01-02 22:53:00,2025-01-02 22:53:13,13000.0,Robot-to-Network,516,99.61455184011548,468.4917427589629,1.1678579537333125,3.266226400822876,25.56298787717504,457.6065883949043,99,97.76788150225201,1.349646797707399,Factory Floor,Industrial Robot,Complex,9
R35,Inspection,2025-01-01 20:37:00,2025-01-01 20:37:15,15000.0,Robot-to-Human,1374,65.61757171363581,446.1667286416746,1.2671357704478723,3.3364414674325773,24.442309865071966,218.11965960120182,56,90.44329125117066,4.510847145685063,Warehouse,Service Robot,Medium,8
R60,Inspection,2025-01-04 08:41:00,2025-01-04 08:41:20,20000.0,Robot-to-Robot,776,33.60358639851244,489.53608274670023,0.7578282625462098,1.2794748562880893,25.709080182718832,125.62193274958959,45,96.30042827288753,0.03601022878089055,Healthcare Facility,Service Robot,Complex,3
R45,Collaboration,2025-01-03 02:43:00,2025-01-03 02:43:49,49000.0,Robot-to-Network,1784,31.982322994282534,390.81240678647896,0.5617761010381874,1.1825162526480115,27.165271726444875,294.22808071055795,90,98.79730046678469,4.590247708385574,Factory Floor,Service Robot,Complex,2
R46,Collaboration,2025-01-05 11:52:00,2025-01-05 11:52:17,17000.0,Robot-to-Robot,606,89.89537135218501,671.9956811996749,0.4138202859425395,1.5816642180050855,22.773538495594295,170.05833949342536,76,97.9719251533191,3.123767425672362,Factory Floor,Service Robot,Complex,3
R72,Navigation,2025-01-03 03:27:00,2025-01-03 03:27:58,58000.0,Robot-to-Human,1330,64.98950839320948,915.2551815560238,0.8777442500980961,4.179076795375881,20.97484913092899,297.09846109132036,88,98.15720641033326,0.8081142902996469,Warehouse,Industrial Robot,Complex,5
R55,Collaboration,2025-01-03 11:18:00,2025-01-03 11:18:58,58000.0,Robot-to-Human,1208,55.675558078170994,946.189313012065,0.04512203966360606,3.2448525358021385,29.06806360719966,410.21203754766145,50,92.30017933510076,1.4654409223701665,Warehouse,Industrial Robot,Complex,5
R86,Inspection,2025-01-04 16:13:00,2025-01-04 16:13:22,22000.0,Robot-to-Network,1992,49.91192635512423,967.0909434953497,0.01741239897391189,3.364942305941434,29.50522957257923,249.51400556188173,65,94.2083098084361,2.9504384661798984,Factory Floor,Industrial Robot,Complex,3
R85,Collaboration,2025-01-07 04:10:00,2025-01-07 04:10:57,57000.0,Robot-to-Human,1252,49.72527485034547,720.2619361439617,1.595534505811001,2.3968953531048034,26.246844646618932,330.890798010371,38,92.08321780537973,0.4853930628863351,Warehouse,Autonomous Vehicle,Complex,5
R26,Object Manipulation,2025-01-02 23:33:00,2025-01-02 23:33:29,29000.0,Robot-to-Human,828,35.097391994025486,735.0843393247503,1.0607169678667563,4.474170855488518,25.106508140690664,319.6710842366525,41,96.19649497106795,0.2870515169199367,Warehouse,Industrial Robot,Medium,7
R85,Inspection,2025-01-02 06:45:00,2025-01-02 06:45:37,37000.0,Robot-to-Robot,1285,51.20949831148505,517.361728693073,1.562423433339024,4.853974417216752,20.539166322886828,260.72783933778635,72,95.89948692287882,2.5943716987710577,Factory Floor,Autonomous Vehicle,Medium,5
R25,Navigation,2025-01-05 10:02:00,2025-01-05 10:02:56,56000.0,Robot-to-Network,630,75.13643250476048,919.7418999713703,0.22785314276733182,1.854679553579734,24.157349290552094,487.2117695958259,51,92.6675820406464,0.16754685105221045,Factory Floor,Autonomous Vehicle,Complex,8
R65,Navigation,2025-01-05 14:56:00,2025-01-05 14:56:14,14000.0,Robot-to-Network,1305,56.9646963202794,641.701878046424,1.6306643477743386,2.259997063504688,23.402924529868496,236.46005537310327,69,93.68670399251985,3.8549688160492317,Healthcare Facility,Autonomous Vehicle,Complex,5
R6,Collaboration,2025-01-06 06:06:00,2025-01-06 06:06:34,34000.0,Robot-to-Network,713,96.34724682820696,495.5160391437676,1.845476194547449,2.312468635597772,23.83387710373923,113.55256124439892,78,93.42367009643307,3.4843089706529202,Factory Floor,Industrial Robot,Medium,6
R23,Inspection,2025-01-03 05:02:00,2025-01-03 05:02:55,55000.0,Robot-to-Robot,1588,76.77192993349766,975.9675024363055,1.0667470970980737,4.8512622595911585,27.19354473068091,438.4157035772094,61,96.27801278214224,4.637603931240941,Healthcare Facility,Industrial Robot,Medium,9
R64,Navigation,2025-01-01 07:43:00,2025-01-01 07:43:53,53000.0,Robot-to-Human,828,90.47836605983677,793.7647020142576,0.2108740850242985,3.0713523977670696,23.612498995861905,472.34929621149837,88,90.16886491878087,4.1284079337100845,Warehouse,Service Robot,Medium,8
R87,Navigation,2025-01-03 16:20:00,2025-01-03 16:20:05,5000.0,Robot-to-Network,1779,37.99122025474249,625.2560128656556,0.24649909474500897,3.2700333861597612,27.911192742438146,294.2317301699279,40,98.32761117118665,0.31772257211203914,Healthcare Facility,Industrial Robot,Complex,6
R43,Inspection,2025-01-05 00:00:00,2025-01-05 00:00:37,37000.0,Robot-to-Network,1629,61.536110879454114,348.04578353134406,0.3883649831375582,2.4728063511624256,29.907689170513716,132.7947382638675,91,91.27038366517253,1.00979656964642,Healthcare Facility,Autonomous Vehicle,Complex,4
R23,Inspection,2025-01-06 01:00:00,2025-01-06 01:00:53,53000.0,Robot-to-Robot,1815,32.90070451675019,398.11312954836575,0.3705190666222704,4.597571568909197,25.463122097597477,135.52708380094015,53,92.83612422623096,1.0027058130119981,Healthcare Facility,Service Robot,Medium,6
R96,Navigation,2025-01-01 07:30:00,2025-01-01 07:30:19,19000.0,Robot-to-Robot,1627,92.65094483558153,437.533684564837,1.8897402196545305,1.7638089530294638,22.775972331396005,327.2428434542992,91,90.42291893362963,2.2110834001383233,Factory Floor,Industrial Robot,Simple,9
R30,Collaboration,2025-01-02 07:55:00,2025-01-02 07:55:33,33000.0,Robot-to-Network,1324,40.28080284855871,931.9885306025054,1.600589311268277,2.8285250746081996,29.578567311818635,147.52936043937626,80,93.95250752703042,2.733074699970061,Factory Floor,Service Robot,Medium,3
R77,Collaboration,2025-01-07 07:55:00,2025-01-07 07:55:06,6000.0,Robot-to-Network,549,86.37950341134854,980.1121525713877,0.63628364880878,1.9019517842558202,27.317943072449467,178.45787162168415,40,96.63721967575503,2.3139863862832293,Factory Floor,Service Robot,Medium,8
R18,Collaboration,2025-01-03 12:22:00,2025-01-03 12:22:15,15000.0,Robot-to-Robot,924,94.66677430045559,486.8851212372281,1.633153604913462,3.340484674642666,22.248169828170134,412.40801499970087,68,97.05950131729026,1.1355276940006187,Healthcare Facility,Industrial Robot,Complex,1
R87,Object Manipulation,2025-01-05 21:56:00,2025-01-05 21:56:57,57000.0,Robot-to-Robot,754,60.93218130341855,648.8205104436967,1.5442702761884541,3.1911770489181537,29.943788112768104,188.74770901198298,35,93.25620571036552,4.575460337321492,Factory Floor,Industrial Robot,Simple,7
R79,Inspection,2025-01-01 05:15:00,2025-01-01 05:15:38,38000.0,Robot-to-Robot,1899,57.255264033987736,854.3197199438151,0.7105297838630571,1.5249456894925268,20.10248986197518,254.2570932842507,71,93.43759641056748,0.18476448036736204,Factory Floor,Autonomous Vehicle,Medium,4
R97,Navigation,2025-01-04 07:26:00,2025-01-04 07:26:56,56000.0,Robot-to-Robot,1599,72.00823888381532,569.2462646071482,0.059970033040012805,4.3224932604775095,25.75992499826129,248.86973207491096,88,93.0570906165408,0.15085217970482123,Healthcare Facility,Autonomous Vehicle,Complex,3
R21,Object Manipulation,2025-01-04 07:53:00,2025-01-04 07:53:45,45000.0,Robot-to-Human,1366,81.82310079259688,644.6640971464744,0.017490034861364245,1.4899597239059936,26.844796786211226,276.0638967893044,43,91.97779981365674,3.795224672605482,Warehouse,Service Robot,Complex,5
R57,Collaboration,2025-01-01 22:56:00,2025-01-01 22:56:23,23000.0,Robot-to-Human,712,75.19269256942812,921.3364644272581,0.6512467054560238,1.7061098616118078,21.824240536244982,268.10641710660025,75,96.4308711260676,1.4243983766248474,Warehouse,Service Robot,Medium,7
R23,Object Manipulation,2025-01-02 22:55:00,2025-01-02 22:55:06,6000.0,Robot-to-Network,818,30.080826957192958,445.257737619155,0.09079078957424302,2.082836505829971,20.513229656209198,308.7691598856868,47,98.04219207273376,3.7184744450317515,Factory Floor,Industrial Robot,Simple,5
R91,Navigation,2025-01-01 21:02:00,2025-01-01 21:02:52,52000.0,Robot-to-Human,686,85.01546966382179,995.6967243812846,0.24219008438482836,4.253987181966295,20.0739200409684,312.2968124128355,96,93.65958090751506,1.4958568025381518,Healthcare Facility,Industrial Robot,Simple,9
R45,Navigation,2025-01-07 11:19:00,2025-01-07 11:19:24,24000.0,Robot-to-Robot,1483,40.31716261593631,619.4143246054388,0.5088790280809452,1.8141517516359387,29.260606830299906,189.7094070129204,71,96.48360708280114,2.829711962647637,Healthcare Facility,Autonomous Vehicle,Complex,7
R44,Inspection,2025-01-03 00:45:00,2025-01-03 00:45:45,45000.0,Robot-to-Network,1527,61.47734176727063,480.8120683345585,0.35804308328151446,1.8770385964738563,25.827903553657457,159.81895360922022,32,94.40131463527547,4.327403046899016,Healthcare Facility,Service Robot,Complex,8
R82,Collaboration,2025-01-07 10:04:00,2025-01-07 10:04:56,56000.0,Robot-to-Robot,1505,49.76496743294149,924.7457456447164,0.2895448515326826,3.608077788094296,21.711013566838353,174.35980413843743,40,91.15439583913849,0.9377711842537428,Healthcare Facility,Autonomous Vehicle,Medium,4
R88,Collaboration,2025-01-03 09:48:00,2025-01-03 09:48:35,35000.0,Robot-to-Human,1108,94.9535245530283,353.5528122879874,0.5242861786959545,4.318905503036099,26.156663519134224,181.72525280585123,40,94.60621779781779,3.5862556682995264,Healthcare Facility,Service Robot,Medium,9
R47,Object Manipulation,2025-01-03 19:01:00,2025-01-03 19:01:57,57000.0,Robot-to-Robot,1183,65.14757435761551,749.6234548714242,1.4737844000261713,3.796545300612885,20.02514727327175,428.399385533934,89,92.40396060362458,4.057078450269527,Warehouse,Industrial Robot,Simple,5
R40,Collaboration,2025-01-04 01:29:00,2025-01-04 01:29:08,8000.0,Robot-to-Network,1205,66.55123759204491,343.1824460934123,0.8888716292592536,3.1497451438830417,23.736829356270597,472.05659703375755,43,96.02297170902094,4.869089213034592,Warehouse,Autonomous Vehicle,Complex,5
R51,Object Manipulation,2025-01-01 09:07:00,2025-01-01 09:07:33,33000.0,Robot-to-Human,1059,35.33028490728822,962.3348252919377,1.326401634213664,3.6003959567523167,27.679361590330863,395.5857535744594,81,94.04276543300409,0.9541539092580209,Factory Floor,Industrial Robot,Complex,3
R42,Navigation,2025-01-04 09:31:00,2025-01-04 09:31:34,34000.0,Robot-to-Network,1634,92.81527149526536,747.8035917616589,1.8575223050295533,3.1883860180992554,20.996872374142875,116.63326605011837,80,96.0946229451259,2.5055998218670656,Factory Floor,Service Robot,Complex,7
R7,Navigation,2025-01-03 10:43:00,2025-01-03 10:43:17,17000.0,Robot-to-Human,1761,46.7319244208817,578.5794263593199,0.0027090830086380357,2.4272428384396014,26.03739687813868,339.7679835100939,99,94.33132076736766,1.4697564465561337,Factory Floor,Industrial Robot,Medium,7
R50,Navigation,2025-01-05 21:22:00,2025-01-05 21:22:19,19000.0,Robot-to-Robot,1060,58.97702652961544,597.0821313219033,1.9024995468223693,3.7625326557590784,23.157179931417097,412.2994531439038,43,96.85100337584744,2.178276805384703,Warehouse,Autonomous Vehicle,Complex,6
R48,Navigation,2025-01-07 18:01:00,2025-01-07 18:01:24,24000.0,Robot-to-Network,784,98.97061993123474,415.59559998373004,0.5582795053627925,3.7495297352651566,20.985600290527028,308.6088167422504,72,98.9752355771846,0.33258844955247446,Healthcare Facility,Service Robot,Medium,4
R84,Navigation,2025-01-04 21:25:00,2025-01-04 21:25:38,38000.0,Robot-to-Human,1487,37.97266094320943,552.0056793990598,0.5750156869652705,3.529940220985305,28.246400967957,132.00239912563734,94,97.74233784329782,4.469191980055039,Healthcare Facility,Autonomous Vehicle,Simple,7
R91,Object Manipulation,2025-01-01 01:46:00,2025-01-01 01:46:32,32000.0,Robot-to-Human,1295,80.29695069333549,932.6592819635969,1.2588181408125265,3.5403803340460103,25.482785975498192,304.81132052979643,45,96.3648305484816,1.6040025255814911,Factory Floor,Industrial Robot,Medium,3
R6,Navigation,2025-01-07 06:48:00,2025-01-07 06:48:24,24000.0,Robot-to-Human,1721,48.20940833901341,863.7624699651075,0.7217093917762982,1.944973177975049,27.9122185609698,354.94250134752093,48,92.20817714370922,4.944656816263356,Warehouse,Autonomous Vehicle,Complex,3
R91,Object Manipulation,2025-01-03 01:44:00,2025-01-03 01:44:54,54000.0,Robot-to-Human,1451,59.38530702331664,763.0374921053453,0.16091607813720943,4.708784160175771,29.684817393565524,327.8287344717864,98,95.12728773755704,2.2021786050565995,Warehouse,Service Robot,Simple,5
R9,Navigation,2025-01-04 19:08:00,2025-01-04 19:08:29,29000.0,Robot-to-Robot,963,59.2735049595914,977.4475244763629,1.4228951440425515,4.9689908434665755,21.835654487828,388.6516410573399,40,95.70067595124871,1.7704386930086158,Healthcare Facility,Autonomous Vehicle,Medium,9
R57,Object Manipulation,2025-01-05 01:32:00,2025-01-05 01:32:31,31000.0,Robot-to-Robot,1072,95.25630819859742,701.4056736987574,0.36637645378100214,3.2224796985333413,21.369377873483273,206.87881927419167,82,96.5920426013996,2.5201232136717557,Factory Floor,Industrial Robot,Simple,1
R31,Object Manipulation,2025-01-01 20:50:00,2025-01-01 20:50:34,34000.0,Robot-to-Human,2040,30.72536419206314,423.3946905789447,1.8587437419876676,1.895146004877709,29.80855766348419,379.02367060255796,74,91.7428922020884,0.6994640140996067,Factory Floor,Autonomous Vehicle,Simple,3
R21,Object Manipulation,2025-01-05 16:19:00,2025-01-05 16:19:45,45000.0,Robot-to-Robot,605,55.704285378881195,799.5306068003329,1.9757273963279158,2.2691270336331715,22.333024341926556,233.21362106011517,68,94.65216934050866,4.231720239216655,Factory Floor,Industrial Robot,Simple,6
